gene_id;OxvsUn_log2FoldChange;OxvsUn_padj;LorvsUn_log2FoldChange;LorvsUn_padj;Cmpd8vsUn_log2FoldChange;Cmpd8vsUn_padj;Cmpd8_OxvsUn_log2FoldChange;Cmpd8_OxvsUn_padj;Lor_OxvsUn_log2FoldChange;Lor_OxvsUn_padj;OxvsCmpd8_log2FoldChange;OxvsCmpd8_padj;Cmpd8_OxvsOx_log2FoldChange;Cmpd8_OxvsOx_padj;Lor_OxvsOx_log2FoldChange;Lor_OxvsOx_padj;OxvsLor_log2FoldChange;OxvsLor_padj;Cmpd8vsLor_log2FoldChange;Cmpd8vsLor_padj;Cmpd8_OxvsLor_log2FoldChange;Cmpd8_OxvsLor_padj;Lor_OxvsLor_log2FoldChange;Lor_OxvsLor_padj;Cmpd8_OxvsCmpd8_log2FoldChange;Cmpd8_OxvsCmpd8_padj;Lor_OxvsCmpd8_log2FoldChange;Lor_OxvsCmpd8_padj;Lor_OxvsCmpd8_Ox_log2FoldChange;Lor_OxvsCmpd8_Ox_padj;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
SA_RS06290;-0.082102679;0.998919387;0.055375346;0.98307708;0.187029485;0.999892985;0.10538823;0.949037637;-0.116821679;0.904211173;-0.269064592;0.999998795;0.193638051;0.989089165;-0.036586996;0.99031587;-0.139883912;0.913385998;0.131517729;0.978319004;0.044130785;0.999777863;-0.184876897;0.890864465;-0.083255858;0.999670027;-0.307167588;0.761400171;-0.241196607;0.883705153;ABD30346.1;NC_002745.2;1260443;1260760;+;318;protein_coding;YlxQ family RNA-binding protein && PF01248:Ribosomal protein L7Ae/L30e/S12e/Gadd45 family;-
SA_RS06295;-0.157660867;0.998919387;0.101978841;0.936459337;0.123675846;0.999892985;-0.101943063;0.934807623;-0.117472793;0.832680179;-0.280520269;0.999998795;0.060711523;0.993095108;0.040038134;0.965898011;-0.25847936;0.718467699;0.022983496;0.995832088;-0.208486312;0.999777863;-0.230324442;0.613461519;-0.228098921;0.999670027;-0.242991471;0.682262338;-0.031081294;0.975456462;infB;NC_002745.2;1260765;1262882;+;2118;protein_coding;translation initiation factor IF-2 && PF11987:Translation-initiation factor 2|PF04760:Translation initiation factor IF-2, N-terminal region|PF00009:Elongation factor Tu GTP binding domain;GTP_EFTU
Novel00197;0.102806772;1;-1.14338584;1;-1.673385671;0.839228576;-1.284018398;1;-1.181297439;1;1.770988339;1;-1.379240491;0.524057671;-1.278655541;1;1.246454135;1;-0.524767061;1;-0.149638268;0.999777863;-0.035254723;1;0.380117345;1;0.49546897;1;0.1045086;1;Novel00197;NC_002745.2;1261140;1262848;-;1709;-;PF11987:Translation-initiation factor 2|PF04760:Translation initiation factor IF-2, N-terminal region|PF00009:Elongation factor Tu GTP binding domain;GTP_EFTU
sRNA00027;-1.665565468;1;0.161731997;1;-0.08826374;1;0.66209714;1;0.986657514;1;-1.565458967;1;2.347065024;1;2.671794564;1;-1.823329397;1;-0.225810239;1;0.506858913;0.999777863;0.830270339;1;0.732784973;1;1.070831782;1;0.300318367;1;sRNA00027;NC_002745.2;1262937;1263158;-;222;-;-;-
SA_RS06300;-0.061692254;0.998919387;0.224486411;0.709077394;0.319692617;0.999892985;0.262402123;0.676708255;0.316096474;0.490786368;-0.379650096;0.955613241;0.329439752;0.643721552;0.378310237;0.402157636;-0.285146768;0.621684924;0.095556247;0.978319004;0.032317687;0.999777863;0.08225781;0.916517512;-0.05932036;0.999670027;-0.004002014;0.997199325;0.039358738;0.965515511;rbfA;NC_002745.2;1263268;1263618;+;351;protein_coding;30S ribosome-binding factor RbfA && PF02033:Ribosome-binding factor A;-
SA_RS06305;-0.355068676;0.998919387;0.324871103;0.723889219;0.20233677;0.999892985;0.238979842;0.803816338;0.233660577;0.642387138;-0.557577244;0.783617703;0.603582934;0.42454526;0.589224076;0.145028267;-0.677497951;0.329022003;-0.120834748;0.982549609;-0.089012458;0.999777863;-0.09961012;0.92817159;0.03758054;0.999670027;0.034024553;0.967497327;-0.021831208;0.986741719;truB;NC_002745.2;1263787;1264704;+;918;protein_coding;tRNA pseudouridine(55) synthase TruB && PF01509:TruB family pseudouridylate synthase (N terminal domain)|PF16198:tRNA pseudouridylate synthase B C-terminal domain;-
SA_RS06310;0.051923138;0.998919387;0.586253086;0.258108199;0.302049907;0.999892985;0.494880594;0.279075938;0.655885758;0.048460198;-0.251296896;0.999998795;0.450114375;0.399647124;0.601301345;0.049736332;-0.533348514;0.318651827;-0.282361919;0.902387333;-0.096615669;0.999777863;0.056978876;0.962520867;0.191327704;0.999670027;0.352885222;0.493655662;0.144088808;0.871020884;ribF;NC_002745.2;1264719;1265690;+;972;protein_coding;riboflavin biosynthesis protein RibF && PF01687:Riboflavin kinase|PF06574:FAD synthetase;-
SA_RS06315;0.13025407;0.998919387;-0.517457677;0.381471577;0.173377247;0.999892985;0.040571783;0.959864802;0.078872552;0.933830583;-0.040026701;0.999998795;-0.086325051;0.989089165;-0.053370923;0.974982003;0.645869814;0.34153771;0.688367404;0.49838829;0.551474093;0.939856509;0.585017914;0.606109617;-0.133322515;0.999670027;-0.093679326;0.935785696;0.023358665;0.986741719;rpsO;NC_002745.2;1265805;1266074;+;270;protein_coding;30S ribosomal protein S15 && PF00312:Ribosomal protein S15;-
Novel00198;0.114755665;1;-0.116022156;1;-0.715934009;1;-2.533313837;1;0.414171262;1;0.820166373;1;-2.639352339;1;0.294289744;1;0.211094568;1;-0.600633966;1;-2.425177992;0.999777863;0.529277898;1;-1.82639724;1;1.114167401;1;2.939391253;1;Novel00198;NC_002745.2;1265967;1266335;-;369;-;PF00312:Ribosomal protein S15;-
SA_RS06320;-0.011177885;0.998919387;-0.017926784;0.989740078;0.014906342;0.999892985;-0.124918925;0.685365278;-0.024459962;0.960088189;-0.026081144;0.999998795;-0.108029816;0.929792764;-0.015315298;0.990525447;0.006784527;0.993629064;0.033487195;0.984862415;-0.112533634;0.999777863;-0.018419656;0.985277242;-0.141710989;0.999670027;-0.041047251;0.942274546;0.08394122;0.904120435;pnp;NC_002745.2;1266443;1268539;+;2097;protein_coding;polyribonucleotide nucleotidyltransferase && PF03726:Polyribonucleotide nucleotidyltransferase, RNA binding domain|PF00575:S1 RNA binding domain|PF01138:3' exoribonuclease family, domain 1|PF03725:3' exoribonuclease family, domain 2|PF00013:KH domain;RNase_PH
Novel00199;0.800635997;1;-0.516721764;1;-0.268453778;0.999892985;-0.533430932;1;1.476735577;1;1.073937426;0.935384773;-1.33329146;0.548448484;0.673104292;0.630207099;1.31377283;1;0.244744285;1;-0.026742194;0.999777863;1.977658765;1;-0.266407908;1;1.750103058;1;1.996218564;1;Novel00199;NC_002745.2;1266990;1268808;-;1819;-;PF00575:S1 RNA binding domain|PF01138:3' exoribonuclease family, domain 1|PF03725:3' exoribonuclease family, domain 2|PF03726:Polyribonucleotide nucleotidyltransferase, RNA binding domain|PF00013:KH domain;S1
SA_RS06325;-0.033654432;0.998919387;-0.083158638;0.878132466;-0.043966114;0.999892985;-0.190730714;0.655336279;-0.193387977;0.48059834;0.009303145;0.999998795;-0.150771018;0.907774593;-0.162218589;0.638279648;0.048283894;0.935982253;0.039240525;0.985512951;-0.112801793;0.999777863;-0.123093133;0.795049282;-0.148254672;0.999670027;-0.152386571;0.665342722;-0.020712522;0.977825765;rnj2;NC_002745.2;1268775;1270448;+;1674;protein_coding;ribonuclease J && PF07521:RNA-metabolising metallo-beta-lactamase|PF00753:Metallo-beta-lactamase superfamily;Lactamase_B
Novel00200;-1.70872764;1;0.054244622;1;-0.06088324;1;-1.914217919;1;-0.726832294;1;-1.67638898;1;-0.192311393;1;0.975587295;1;-1.784015176;1;-0.110587743;1;-1.988860221;0.999777863;-0.833992678;1;-1.87689458;1;-0.717018051;1;1.15843772;1;Novel00200;NC_002745.2;1269279;1269953;-;675;-;PF07521:RNA-metabolising metallo-beta-lactamase;-
Novel00201;2.009983388;1;;;;;;;2.02817359;1;2.106280129;1;-1.124346956;1;0.007742654;1;1.023598488;1;;;-0.10529815;0.999777863;1.033212672;1;;;2.124242079;1;1.129215387;1;Novel00201;NC_002745.2;1270004;1270144;-;141;-;-;-
sRNA00028;-1.452577332;1;-2.246152186;1;-2.291153655;1;-0.915284182;1;-0.468448375;1;0.84758881;1;0.543485093;1;0.999253033;1;0.773161842;1;-0.076196028;1;1.282711807;0.999777863;1.75035133;1;1.364910572;1;1.84022619;1;0.452699192;1;sRNA00028;NC_002745.2;1270545;1270766;-;222;-;-;-
SA_RS06330;-0.073531162;0.998919387;0.195980514;0.715636129;-0.005662873;0.999892985;-0.053961387;0.945715267;0.219865949;0.518943906;-0.06732248;0.999998795;0.024640316;0.998335204;0.292470901;0.374183478;-0.269120422;0.612722064;-0.200987776;0.9100357;-0.255969256;0.999777863;0.011848087;0.986613648;-0.051121419;0.999670027;0.222937854;0.65986932;0.258930791;0.408136111;ABD30354.1;NC_002745.2;1270705;1273071;+;2367;protein_coding;DNA translocase FtsK && PF01580:FtsK/SpoIIIE family|PF09397:Ftsk gamma domain;-
SA_RS06335;-0.316005192;0.998919387;-0.115606245;0.9556919;0.162873984;0.999892985;0.003916948;0.998941958;0.043017254;0.941848497;-0.478244844;0.935384773;0.324208734;0.881801888;0.357058593;0.417626984;-0.204052963;0.879026174;0.275921536;0.950224565;0.113026989;0.999777863;0.145886503;0.922034315;-0.160925202;0.999670027;-0.123944599;0.896601208;0.022148586;0.986741719;ABD30355.1;NC_002745.2;1273076;1273789;+;714;protein_coding;GntR family transcriptional regulator && PF07702:UTRA domain|PF00392:Bacterial regulatory proteins, gntR family;UTRA
SA_RS06340;-0.535201965;0.998919387;0.068368654;0.982457016;0.128827455;0.999892985;-0.355235272;0.798177174;-0.443750199;0.513923975;-0.663820075;0.968665621;0.18485751;0.989089165;0.093452849;0.949402618;-0.605256589;0.5482315;0.059943108;0.995832088;-0.429519579;0.999777863;-0.52476486;0.578120265;-0.488168915;0.999670027;-0.579070821;0.547275569;-0.103661478;0.957983598;ABD30356.1;NC_002745.2;1273820;1275085;+;1266;protein_coding;pitrilysin family protein && PF05193:Peptidase M16 inactive domain;-
SA_RS06345;-0.384900908;0.998919387;0.06707978;0.966858261;0.07643443;0.999892985;-0.228630674;0.798705544;-0.55976604;0.257115634;-0.460107283;0.944719819;0.160751845;0.974594385;-0.176153082;0.811531216;-0.453435614;0.453784828;0.008494392;0.999638153;-0.301445325;0.999777863;-0.640052475;0.396103525;-0.307189028;0.999670027;-0.640201278;0.348915588;-0.347761792;0.709871864;ABD30357.1;NC_002745.2;1275085;1276371;+;1287;protein_coding;pitrilysin family protein && PF05193:Peptidase M16 inactive domain|PF00675:Insulinase (Peptidase family M16);-
SA_RS06350;-0.295219081;0.998919387;0.341569547;0.685395473;0.016258221;0.999892985;-0.281607205;0.812522984;-0.415770939;0.491436034;-0.310522785;0.999998795;0.018385525;0.998335204;-0.11972892;0.913475707;-0.636994113;0.37930998;-0.325245618;0.913170291;-0.628446235;0.923698261;-0.769522392;0.274378313;-0.300895482;0.999670027;-0.436515542;0.617445754;-0.149793953;0.914064061;ABD30358.1;NC_002745.2;1276371;1277075;+;705;protein_coding;SDR family NAD(P)-dependent oxidoreductase && PF00106:short chain dehydrogenase;adh_short
SA_RS06355;-0.040232351;0.998919387;0.284902462;0.595560856;0.118420155;0.999892985;-0.010292307;0.99793419;-0.428872903;0.368522441;-0.158045481;0.999998795;0.034871925;0.998335204;-0.390335046;0.473463435;-0.325746291;0.571055357;-0.166998472;0.91337524;-0.299765461;0.999777863;-0.725324264;0.208193233;-0.129855053;0.999670027;-0.548877475;0.266843436;-0.435801361;0.579963261;ABD30359.1;NC_002745.2;1277180;1278007;+;828;protein_coding;YmfK family protein && PF11868:Protein of unknown function (DUF3388);-
SA_RS06360;0.108609736;0.998919387;0.301154153;0.42723171;0.006200402;0.999892985;-0.138010475;0.836651276;-0.065870704;0.904211173;0.101911495;0.999998795;-0.241386767;0.81748574;-0.176081603;0.736253739;-0.192093341;0.704029042;-0.293852253;0.577445126;-0.444143664;0.56710279;-0.37855676;0.456614039;-0.146755908;0.999670027;-0.075024727;0.906311188;0.055946319;0.959331494;ABD30360.1;NC_002745.2;1278026;1278418;+;393;protein_coding;helix-turn-helix domain-containing protein && PF13413:Helix-turn-helix domain;-
SA_RS06365;0.023532276;0.998919387;0.262582978;0.614907139;0.21818865;0.999892985;0.105153361;0.903596633;-0.4661408;0.361335634;-0.193827152;0.999998795;0.087938497;0.989089165;-0.490374233;0.389282149;-0.239785043;0.721182246;-0.045213005;0.995832088;-0.161896994;0.999777863;-0.740638279;0.277963224;-0.113620004;0.999670027;-0.686654145;0.215873163;-0.589040038;0.405160874;pgsA;NC_002745.2;1278452;1279030;+;579;protein_coding;CDP-diacylglycerolglycerol-3-phosphate 3-phosphatidyltransferase && PF01066:CDP-alcohol phosphatidyltransferase;CDP-OH_P_transf
SA_RS06370;-0.093877738;0.998919387;0.262401517;0.701368925;-0.079958498;0.999892985;0.157709715;0.859564965;0.593589154;0.185104872;-0.01454132;0.999998795;0.258614408;0.864110853;0.685212783;0.113757037;-0.355998379;0.564965696;-0.341332438;0.681632946;-0.109038213;0.999777863;0.319825788;0.648275903;0.237312345;0.999670027;0.672876808;0.110484415;0.419895411;0.470107006;cinA;NC_002745.2;1279254;1280405;+;1152;protein_coding;CinA family nicotinamide mononucleotide deamidase-related protein && PF00994:Probable molybdopterin binding domain;-
SA_RS06375;0.472564377;0.703707922;0.020807669;0.994676474;-0.095608612;0.999892985;-0.011632684;0.989136463;0.228944293;0.42257101;0.567182469;0.244599521;-0.477865066;0.306717434;-0.246790756;0.533675779;0.450053816;0.329022003;-0.116932179;0.950224565;-0.038404523;0.999777863;0.194554738;0.711961348;0.082378009;0.999670027;0.320918231;0.309569659;0.222095281;0.605597301;recA;NC_002745.2;1280570;1281613;+;1044;protein_coding;recombinase RecA && PF00154:recA bacterial DNA recombination protein;-
SA_RS06380;0.253587009;0.998919387;-0.39820111;0.092608348;-0.212810881;0.999892985;-0.37007471;0.232152128;0.106829791;0.805772886;0.464880072;0.606136237;-0.616961785;0.165999195;-0.149959808;0.807712874;0.650503185;0.060275374;0.185803132;0.831547606;0.022556745;0.999777863;0.492535534;0.209153581;-0.158814041;0.999670027;0.317124783;0.438833231;0.45829413;0.256963512;rny;NC_002745.2;1281967;1283526;+;1560;protein_coding;ribonuclease Y && PF00013:KH domain|PF01966:HD domain|PF12072:Domain of unknown function (DUF3552);HD
SA_RS06385;-0.167975365;0.998919387;0.635650613;0.60510406;0.439461905;0.999892985;0.741580191;0.595395078;1.075445495;0.115631812;-0.60921585;0.998626854;0.919276818;0.39484655;1.240942295;0.00671257;-0.803071297;0.322219346;-0.196157791;0.978319004;0.102614278;0.999777863;0.432572019;0.598299006;0.303784765;0.999670027;0.636338685;0.452909104;0.315301987;0.776808638;ABD30365.1;NC_002745.2;1283823;1284038;-;216;protein_coding;hypothetical protein && -;-
SA_RS06390;-0.125559118;0.998919387;-0.352773104;0.296725526;-0.006268357;0.999892985;-0.435091483;0.098733076;-0.42456291;0.098811618;-0.118386188;0.999998795;-0.303748981;0.547634871;-0.300839603;0.325050451;0.226029514;0.676582354;0.345839794;0.650950737;-0.08815437;0.999777863;-0.084513612;0.905038784;-0.429798952;0.688842526;-0.419018778;0.23512564;-0.006394731;0.990240629;ABD30366.1;NC_002745.2;1284212;1285009;+;798;protein_coding;TIGR00282 family metallophosphoesterase && PF13277:YmdB-like protein;-
SA_RS06395;-0.13826769;0.998919387;0.362417508;0.300670161;0.099184969;0.999892985;-0.249302376;0.592971899;0.192642737;0.65388526;-0.236060978;0.999998795;-0.107429785;0.989089165;0.328228142;0.485998493;-0.499312005;0.224852643;-0.262267349;0.773909572;-0.616576525;0.187494646;-0.180300732;0.809949401;-0.350102235;0.927047205;0.093583484;0.885777729;0.427382526;0.367997579;ABD30367.1;NC_002745.2;1285149;1286909;+;1761;protein_coding;2-oxoacid:acceptor oxidoreductase subunit alpha && PF01558:Pyruvate ferredoxin/flavodoxin oxidoreductase|PF01855:Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg;-
SA_RS06400;-0.058756515;0.998919387;0.335262572;0.222737021;0.105218298;0.999892985;0.020366584;0.979758802;0.014392751;0.973827928;-0.162975918;0.999998795;0.082980664;0.989089165;0.070577985;0.902691153;-0.393695091;0.287888185;-0.229672566;0.849763006;-0.320001903;0.999777863;-0.333329309;0.418767374;-0.086770081;0.999670027;-0.093065986;0.876315688;-0.021450181;0.98474185;ABD30368.1;NC_002745.2;1286910;1287776;+;867;protein_coding;2-oxoacid:ferredoxin oxidoreductase subunit beta && PF02775:Thiamine pyrophosphate enzyme, C-terminal TPP binding domain|PF12367:Pyruvate ferredoxin oxidoreductase beta subunit C terminal;-
SA_RS06405;-0.146968691;1;0.64967923;1;0.066527569;0.999892985;0.430132106;0.782473572;0.797553286;1;-0.215789917;0.999998795;0.582522461;0.876654259;0.941871974;1;-0.797585;1;-0.581197131;1;-0.22350218;0.999777863;0.13525518;1;0.362202403;0.999670027;0.725936933;1;0.347423011;0.872894327;ABD30369.1;NC_002745.2;1287870;1288163;+;294;protein_coding;MTH1187 family thiamine-binding protein && PF01910:Thiamine-binding protein;-
SA_RS06410;-0.025030615;0.998919387;-0.179608697;0.754868208;0.088349514;0.999892985;0.055863125;0.920981331;0.021068737;0.962335495;-0.113632786;0.999998795;0.086396425;0.989089165;0.042917657;0.965898011;0.152339047;0.870552121;0.267184043;0.855587718;0.229324585;0.999777863;0.187992144;0.809949401;-0.034251682;0.999670027;-0.070365334;0.917152799;-0.052326076;0.952521857;miaB;NC_002745.2;1288297;1289841;+;1545;protein_coding;tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB && PF01938:TRAM domain|PF00919:Uncharacterized protein family UPF0004|PF04055:Radical SAM superfamily;Radical_SAM
SA_RS06415;0.021971995;0.998919387;0.033300174;0.990204714;-0.112879525;0.999892985;-0.089311112;0.907337125;-0.060189809;0.904211173;0.135313529;0.999998795;-0.106629895;0.961481397;-0.084592549;0.862395036;-0.010141189;0.993629064;-0.144620239;0.955694786;-0.128053548;0.999777863;-0.106180281;0.889902433;0.020693603;0.999670027;0.049742034;0.942274546;0.013671029;0.986741719;ABD30371.1;NC_002745.2;1289842;1290207;+;366;protein_coding;RicAFT regulatory complex protein RicA family protein && PF06133:Control of competence regulator ComK, YlbF/YmcA;-
SA_RS06420;-0.048326303;0.998919387;-0.095356939;0.90423556;0.020354568;0.999892985;-0.045826876;0.960158578;-0.288074429;0.512335737;-0.067314317;0.999998795;0.006846687;0.998335204;-0.240994163;0.671791678;0.047062665;0.95778508;0.115727793;0.97180206;0.043732513;0.999777863;-0.20451035;0.786454386;-0.068204949;0.999670027;-0.310062835;0.592623326;-0.257703959;0.719126875;thiW;NC_002745.2;1290234;1290725;+;492;protein_coding;energy coupling factor transporter S component ThiW && PF09512:Thiamine-precursor transporter protein (ThiW);-
SA_RS06425;-0.401270463;0.94176709;0.321294941;0.259525109;-0.172400022;0.999892985;-0.166415951;0.746011764;0.093948328;0.796041227;-0.227569633;0.999998795;0.240083883;0.851317436;0.494051885;0.124055378;-0.721994212;0.024902797;-0.49312185;0.489946765;-0.493372412;0.374927113;-0.239665017;0.574634848;0.004058604;0.999670027;0.265266088;0.614761429;0.245516999;0.579803634;mutS;NC_002745.2;1291028;1293646;+;2619;protein_coding;DNA mismatch repair protein MutS && PF05192:MutS domain III|PF05190:MutS family domain IV|PF00488:MutS domain V|PF01624:MutS domain I|PF05188:MutS domain II;-
SA_RS06430;-0.240767698;0.998919387;0.537436318;0.234933555;-0.000721743;0.999892985;-0.015472058;0.99262347;0.071810443;0.898206227;-0.239828115;0.999998795;0.230713113;0.922396401;0.312014862;0.529629015;-0.77789633;0.095918846;-0.537136007;0.532460003;-0.558883204;0.534148242;-0.47877324;0.307830891;-0.017861133;0.999670027;0.069485762;0.929921407;0.072192373;0.931000646;mutL;NC_002745.2;1293659;1295668;+;2010;protein_coding;DNA mismatch repair endonuclease MutL && PF01119:DNA mismatch repair protein, C-terminal domain|PF08676:MutL C terminal dimerisation domain|PF13589:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;-
SA_RS06435;0.101477853;0.998919387;0.494657512;0.108544178;0.200103817;0.999892985;0.162965016;0.836651276;0.232809345;0.634225925;-0.098069816;0.999998795;0.06613271;0.991240952;0.129266877;0.850620324;-0.393258981;0.300442791;-0.294077626;0.796308262;-0.337253379;0.999777863;-0.275225932;0.656311313;-0.039517393;0.999670027;0.029581151;0.970058605;0.053562063;0.965515511;ABD30375.1;NC_002745.2;1295674;1296216;+;543;protein_coding;glycerol-3-phosphate responsive antiterminator && PF04309:Glycerol-3-phosphate responsive antiterminator;-
SA_RS06440;0.391126745;0.998919387;-0.048748264;0.997385688;0.810498773;0.960128315;0.530737869;0.715703363;0.12229095;0.907772591;-0.420439634;0.999998795;0.147793425;0.993095108;-0.275118466;0.850489853;0.434284906;0.806754964;0.855752843;0.317438883;0.574277231;0.999777863;0.158064784;0.905038784;-0.277103185;0.999670027;-0.688906663;0.08627758;-0.430521475;0.536133441;ABD30376.1;NC_002745.2;1296691;1297509;+;819;protein_coding;MIP/aquaporin family protein && PF00230:Major intrinsic protein;-
SA_RS06445;0.435662162;0.998919387;0.184443262;0.897912423;0.777888508;0.746734917;0.603632814;0.467391996;0.102023289;0.909228122;-0.342515933;0.999998795;0.174687203;0.989089165;-0.340962168;0.780089449;0.251012041;0.880612007;0.594584595;0.457153101;0.415518951;0.999777863;-0.09456173;0.940956452;-0.173005359;0.999670027;-0.675227618;0.178528529;-0.521765968;0.433592183;glpK;NC_002745.2;1297638;1299134;+;1497;protein_coding;glycerol kinase GlpK && PF00370:FGGY family of carbohydrate kinases, N-terminal domain|PF02782:FGGY family of carbohydrate kinases, C-terminal domain;FGGY_N
